timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Tropical SST,Local SST,Local Month Mean
1985-04-10 12:00:00,1985-S-33,SI,1985.0,33.0,-11.4,72.8,25.0,110.0,1.4995,25.0,27.87136,28.02418,28.59164
1985-04-11 06:00:00,1985-S-34,SI,1985.0,34.0,-10.4,135.8,30.0,45.0,0.19275,15.0,27.87136,28.463215,29.110943
1985-04-12 06:00:00,1985-S-35,SI,1985.0,35.0,-8.7,100.3,35.0,70.0,0.638,15.0,27.87136,28.487982,29.011667
1986-02-01 00:00:00,1986-N-1,WP,1986.0,1.0,4.6,143.6,30.0,85.0,0.63925,20.0,27.369379,28.348616,28.828836
1986-04-26 18:00:00,1986-N-2,WP,1986.0,2.0,7.4,139.7,45.0,90.0,0.72925,25.0,28.032269,28.257208,28.812006
1986-05-17 00:00:00,1986-N-3,WP,1986.0,3.0,7.8,159.7,40.0,150.0,2.54575,50.0,27.970884,28.442421,28.833408
1986-01-06 12:00:00,1986-S-4,SI,1986.0,4.0,-18.6,42.0,25.0,50.0,0.2025,10.0,26.973316,29.04771,29.101374
1986-06-21 18:00:00,1986-N-5,WP,1986.0,5.0,14.2,129.1,30.0,80.0,0.53275,35.0,27.575684,29.316547,29.630922
1986-01-07 06:00:00,1986-S-6,SI,1986.0,6.0,-10.7,54.6,30.0,70.0,0.83425,15.0,26.973316,27.58266,28.409143
1986-06-28 00:00:00,1986-N-6,WP,1986.0,6.0,15.3,135.3,30.0,50.0,0.27525,15.0,27.575684,29.388878,29.585155
1986-07-03 00:00:00,1986-N-7,WP,1986.0,7.0,13.9,151.8,30.0,140.0,3.0695,35.0,27.090584,28.578848,29.130945
1986-07-13 00:00:00,1986-N-8,WP,1986.0,8.0,16.7,139.4,40.0,85.0,0.78325,20.0,27.090584,28.958124,29.57756
1986-01-19 12:00:00,1986-S-9,SI,1986.0,9.0,-14.3,127.9,30.0,45.0,0.311,15.0,26.973316,29.182638,29.94172
1986-07-30 12:00:00,1986-N-9,WP,1986.0,9.0,15.2,130.5,30.0,55.0,0.3895,10.0,27.090584,29.107977,29.452599
1986-08-09 06:00:00,1986-N-10,WP,1986.0,10.0,14.6,176.3,40.0,65.0,0.7125,15.0,26.78495,27.84905,28.383398
1986-01-23 12:00:00,1986-S-11,SP,1986.0,11.0,-17.4,147.8,30.0,45.0,0.114,15.0,26.973316,28.906181,28.66523
1986-08-13 06:00:00,1986-N-11,WP,1986.0,11.0,18.7,156.9,50.0,80.0,1.202,20.0,26.78495,28.377403,29.177
1986-01-28 18:00:00,1986-S-12,SP,1986.0,12.0,-12.2,145.3,25.0,90.0,0.463,35.0,26.973316,29.053051,29.02883
1986-08-15 18:00:00,1986-N-12,WP,1986.0,12.0,19.0,129.4,30.0,40.0,0.09925,5.0,26.78495,28.586943,29.17397
1986-01-30 00:00:00,1986-S-13,SI,1986.0,13.0,-11.9,66.8,25.0,115.0,2.9895,30.0,26.973316,27.690474,28.429482
1986-08-16 06:00:00,1986-N-13,WP,1986.0,13.0,17.5,117.5,15.0,90.0,2.87875,25.0,26.78495,28.376484,28.971601
1986-02-05 06:00:00,1986-S-14,SI,1986.0,14.0,-10.0,82.1,25.0,55.0,0.45075,15.0,27.369379,28.258696,28.528694
1986-08-17 12:00:00,1986-N-14,WP,1986.0,14.0,21.3,137.0,30.0,110.0,2.9135,20.0,26.78495,28.270185,29.201002
1986-02-06 12:00:00,1986-S-15,SP,1986.0,15.0,-17.4,195.7,45.0,75.0,1.2425,15.0,27.369379,28.045732,28.360367
1986-09-13 06:00:00,1986-N-15,WP,1986.0,15.0,12.0,146.2,25.0,95.0,1.303,15.0,26.915445,28.453222,29.329353
1986-09-19 00:00:00,1986-N-16,WP,1986.0,16.0,10.5,160.4,30.0,120.0,2.706,30.0,26.915445,28.477564,29.313631
1986-02-07 06:00:00,1986-S-17,SP,1986.0,17.0,-12.9,158.0,20.0,45.0,0.1745,20.0,27.369379,29.10158,29.271736
1986-10-02 00:00:00,1986-N-17,WP,1986.0,17.0,10.9,152.9,35.0,100.0,1.40125,25.0,27.200365,28.704468,29.265926
1986-02-17 18:00:00,1986-S-18,SI,1986.0,18.0,-14.6,113.8,25.0,50.0,0.20125,15.0,27.369379,27.970362,28.74848
1986-10-09 00:00:00,1986-N-18,WP,1986.0,18.0,15.4,114.9,40.0,45.0,0.17775,5.0,27.200365,27.871784,28.36035
1986-02-18 12:00:00,1986-S-19,SI,1986.0,19.0,-17.8,42.2,25.0,85.0,0.77175,20.0,27.369379,28.881586,29.17881
1986-10-11 00:00:00,1986-N-19,WP,1986.0,19.0,10.8,126.6,45.0,80.0,1.16525,15.0,27.200365,28.875431,29.171013
1986-02-22 06:00:00,1986-S-20,SI,1986.0,20.0,-14.9,114.3,25.0,50.0,0.202,15.0,27.369379,28.063927,28.761616
1986-10-15 18:00:00,1986-N-20,WP,1986.0,20.0,15.6,153.6,55.0,110.0,1.28475,40.0,27.200365,28.553144,29.124182
1986-10-18 06:00:00,1986-N-21,WP,1986.0,21.0,11.5,127.3,45.0,55.0,0.35175,10.0,27.200365,28.898716,29.148342
1986-03-02 12:00:00,1986-S-22,SI,1986.0,22.0,-13.6,124.7,25.0,105.0,1.2745,35.0,27.735384,29.334793,29.49183
1986-11-07 18:00:00,1986-N-22,WP,1986.0,22.0,13.2,120.9,30.0,60.0,0.384,15.0,27.460009,28.28397,28.570219
1986-11-10 18:00:00,1986-N-23,WP,1986.0,23.0,6.0,133.5,30.0,55.0,0.336,15.0,27.460009,29.037094,29.367418
1986-03-03 18:00:00,1986-S-24,SP,1986.0,24.0,-15.8,150.8,30.0,45.0,0.2955,10.0,27.735384,27.773457,28.449787
1986-11-18 18:00:00,1986-N-24,WP,1986.0,24.0,13.6,128.0,40.0,100.0,1.1995,30.0,27.460009,28.418463,28.715721
1986-03-07 12:00:00,1986-S-25,SI,1986.0,25.0,-10.6,79.7,25.0,110.0,2.02475,20.0,27.735384,27.944761,28.773312
1986-11-28 06:00:00,1986-N-25,WP,1986.0,25.0,7.9,162.9,40.0,135.0,4.2555,30.0,27.460009,28.569757,29.139404
1986-12-03 18:00:00,1986-N-26,WP,1986.0,26.0,8.1,163.0,30.0,40.0,0.20325,10.0,27.428917,27.762432,28.604355
1986-12-14 06:00:00,1986-N-27,WP,1986.0,27.0,7.3,160.0,30.0,95.0,1.5575,20.0,27.428917,27.960491,28.759035
1986-04-07 00:00:00,1986-S-28,SI,1986.0,28.0,-10.8,102.1,25.0,75.0,0.735,15.0,28.032269,27.955793,28.857317
1986-12-21 18:00:00,1986-N-28,WP,1986.0,28.0,8.6,166.9,30.0,90.0,1.349,15.0,27.428917,27.865637,28.43236
1986-04-09 18:00:00,1986-S-29,SP,1986.0,29.0,-11.9,168.3,25.0,75.0,0.46075,25.0,28.032269,28.612778,29.177752
1986-04-23 06:00:00,1986-S-31,SP,1986.0,31.0,-11.2,153.8,35.0,70.0,0.46375,25.0,28.032269,28.714981,28.820852
1986-05-04 06:00:00,1986-S-32,SI,1986.0,32.0,-6.4,90.2,25.0,95.0,1.1635,20.0,27.970884,27.799,29.00619
1986-05-15 12:00:00,1986-S-33,SP,1986.0,33.0,-5.3,161.0,25.0,85.0,0.87525,20.0,27.970884,29.380352,29.584368
1987-01-06 12:00:00,1987-N-1,WP,1987.0,1.0,5.8,162.4,20.0,95.0,0.87125,30.0,27.457647,27.800508,28.604958
1986-11-20 18:00:00,1987-S-2,SP,1987.0,2.0,-10.3,171.2,25.0,55.0,0.3545,10.0,27.460009,28.345665,29.183012
1987-04-03 00:00:00,1987-N-2,WP,1987.0,2.0,5.0,155.4,15.0,40.0,0.3555,15.0,28.528002,29.095808,29.113836
1986-12-12 06:00:00,1987-S-3,SP,1987.0,3.0,-12.4,172.9,25.0,55.0,0.32675,20.0,27.428917,28.084227,29.090328
1986-12-22 00:00:00,1987-S-4,SP,1987.0,4.0,-8.5,181.0,25.0,90.0,1.544,20.0,27.428917,29.084908,29.54693
1987-06-24 18:00:00,1987-N-4,WP,1987.0,4.0,10.0,149.7,15.0,75.0,0.67925,20.0,28.019918,28.771526,29.06018
1986-12-27 06:00:00,1987-S-5,SP,1987.0,5.0,-13.5,196.8,25.0,65.0,0.8745,10.0,27.428917,28.13379,28.699326
1987-07-06 12:00:00,1987-N-5,WP,1987.0,5.0,9.6,150.9,20.0,130.0,2.54325,30.0,27.587194,28.424604,29.180887
1987-01-06 06:00:00,1987-S-6,SI,1987.0,6.0,-5.7,75.9,25.0,45.0,0.3625,10.0,27.457647,28.076519,28.45454
1987-07-15 06:00:00,1987-N-6,WP,1987.0,6.0,9.2,145.9,25.0,65.0,0.53075,15.0,27.587194,28.72481,29.213976
1987-01-09 06:00:00,1987-S-7,SI,1987.0,7.0,-7.8,94.7,25.0,55.0,0.2975,15.0,27.457647,28.101744,28.502735
1987-07-18 12:00:00,1987-N-7,WP,1987.0,7.0,4.4,191.0,20.0,125.0,3.09625,30.0,27.587194,28.84441,28.615923
1987-01-15 00:00:00,1987-S-8,SP,1987.0,8.0,-8.9,187.4,25.0,100.0,0.9325,35.0,27.457647,28.667421,29.245062
1987-07-21 00:00:00,1987-N-8,WP,1987.0,8.0,8.5,144.0,20.0,65.0,0.715,15.0,27.587194,28.773655,29.233711
1987-01-16 12:00:00,1987-S-9,SI,1987.0,9.0,-13.4,66.5,35.0,75.0,0.914,20.0,27.457647,27.822807,28.200361
1987-08-07 00:00:00,1987-N-9,WP,1987.0,9.0,8.4,134.2,20.0,140.0,3.12675,45.0,27.323605,28.412182,28.9715
1987-01-16 18:00:00,1987-S-10,SI,1987.0,10.0,-16.5,121.9,25.0,55.0,0.3415,25.0,27.457647,29.336529,29.41685
1987-08-07 00:00:00,1987-N-10,WP,1987.0,10.0,7.6,154.9,15.0,85.0,1.74025,15.0,27.323605,28.970284,29.324718
1987-08-19 06:00:00,1987-N-11,WP,1987.0,11.0,9.7,159.2,20.0,130.0,3.08325,35.0,27.323605,29.05861,29.21166
1987-01-31 12:00:00,1987-S-12,SI,1987.0,12.0,-14.8,124.0,30.0,50.0,0.31,5.0,27.457647,29.547127,29.479025
1987-02-03 00:00:00,1987-S-13,SP,1987.0,13.0,-15.8,186.9,25.0,40.0,0.12525,15.0,27.700272,28.595259,28.782234
1987-09-03 18:00:00,1987-N-13,WP,1987.0,13.0,9.4,149.5,20.0,125.0,2.995,20.0,27.43314,28.955704,29.365784
1987-02-04 00:00:00,1987-S-14,SP,1987.0,14.0,-12.2,160.4,25.0,75.0,0.4795,25.0,27.700272,28.823387,29.367943
1987-09-04 00:00:00,1987-N-14,WP,1987.0,14.0,15.9,127.2,30.0,105.0,1.269,20.0,27.43314,28.621675,29.108797
1987-02-04 18:00:00,1987-S-15,SI,1987.0,15.0,-12.2,139.8,25.0,65.0,0.7145,15.0,27.700272,28.46068,29.414225
1987-09-01 06:00:00,1987-N-15,WP,1987.0,15.0,11.0,177.0,15.0,140.0,3.5015,30.0,27.43314,28.661562,28.743435
1987-09-21 00:00:00,1987-N-16,WP,1987.0,16.0,10.0,190.3,25.0,100.0,2.57925,25.0,27.43314,28.645035,28.576843
1987-02-10 12:00:00,1987-S-17,SI,1987.0,17.0,-21.3,53.5,25.0,45.0,0.3015,10.0,27.700272,27.57894,27.915358
1987-09-22 12:00:00,1987-N-17,WP,1987.0,17.0,16.2,148.2,25.0,110.0,1.938,30.0,27.43314,29.056524,29.396387
1987-02-21 12:00:00,1987-S-18,SI,1987.0,18.0,-15.1,127.4,25.0,60.0,0.32075,15.0,27.700272,28.7392,29.751406
1987-02-28 06:00:00,1987-S-19,SP,1987.0,19.0,-12.0,196.1,25.0,40.0,0.10525,10.0,27.700272,28.807598,29.05518
1987-09-27 06:00:00,1987-N-19,WP,1987.0,19.0,14.6,160.3,15.0,40.0,0.171,10.0,27.43314,29.020903,29.221762
1987-02-27 00:00:00,1987-S-20,SP,1987.0,20.0,-9.9,172.5,20.0,65.0,0.77,15.0,27.700272,29.132969,29.390894
1987-10-09 18:00:00,1987-N-20,WP,1987.0,20.0,12.2,137.3,30.0,95.0,1.5135,15.0,27.62282,28.605616,29.226883
1987-03-02 12:00:00,1987-S-21,SI,1987.0,21.0,-13.4,72.3,25.0,75.0,1.282,25.0,28.271183,27.907776,28.689598
1987-10-14 18:00:00,1987-N-21,WP,1987.0,21.0,12.8,167.7,20.0,140.0,3.517,40.0,27.62282,28.896597,28.876257
1987-03-05 12:00:00,1987-S-22,SP,1987.0,22.0,-10.9,164.0,25.0,65.0,0.481,30.0,28.271183,28.58809,29.301064
1987-11-07 00:00:00,1987-N-22,WP,1987.0,22.0,10.0,148.2,20.0,45.0,0.39275,10.0,27.845882,29.066185,29.1549
1987-04-06 00:00:00,1987-S-23,SP,1987.0,23.0,-11.1,143.7,25.0,65.0,0.85975,15.0,28.528002,27.52576,28.239002
1987-11-16 00:00:00,1987-N-23,WP,1987.0,23.0,2.9,171.1,15.0,145.0,3.137,30.0,27.845882,29.87282,29.118858
1987-11-20 18:00:00,1987-N-24,WP,1987.0,24.0,13.2,126.3,20.0,45.0,0.13975,15.0,27.845882,28.480965,28.59958
1987-04-19 18:00:00,1987-S-25,SP,1987.0,25.0,-9.5,179.1,25.0,55.0,0.375,15.0,28.528002,28.963223,29.457272
1987-12-09 00:00:00,1987-N-25,WP,1987.0,25.0,5.2,153.5,20.0,100.0,0.981,35.0,27.804964,28.908894,29.190012
1987-04-20 00:00:00,1987-S-26,SI,1987.0,26.0,-7.3,73.2,20.0,45.0,0.25525,15.0,28.528002,28.822426,29.142403
1987-05-20 18:00:00,1987-S-27,SP,1987.0,27.0,-10.0,166.9,25.0,45.0,0.29725,10.0,28.505537,28.122173,29.099222
1987-10-31 06:00:00,1988-S-1,SI,1988.0,1.0,-3.8,86.2,25.0,55.0,0.66875,10.0,27.62282,28.474882,28.517435
1988-01-05 06:00:00,1988-N-1,WP,1988.0,1.0,2.9,174.4,25.0,115.0,2.91,45.0,27.768839,28.711393,28.449293
1987-11-20 18:00:00,1988-S-2,SI,1988.0,2.0,-6.0,49.6,20.0,40.0,0.18775,10.0,27.845882,27.693455,27.944704
1988-05-29 00:00:00,1988-N-2,WP,1988.0,2.0,19.1,120.5,20.0,80.0,0.6235,20.0,28.028263,29.667952,28.775188
1987-12-05 18:00:00,1988-S-3,SI,1988.0,3.0,-7.1,95.2,20.0,55.0,0.5785,15.0,27.804964,28.350117,28.360872
1988-06-18 06:00:00,1988-N-4,WP,1988.0,4.0,5.0,139.0,20.0,70.0,0.6415,20.0,27.430391,29.477886,29.52088
1988-06-24 12:00:00,1988-N-5,WP,1988.0,5.0,7.1,136.5,20.0,45.0,0.20375,15.0,27.430391,29.282124,29.447945
1988-01-03 00:00:00,1988-S-6,SP,1988.0,6.0,-11.5,171.1,20.0,70.0,0.717,15.0,27.768839,28.900135,29.336462
1988-07-11 00:00:00,1988-N-6,WP,1988.0,6.0,8.8,148.8,20.0,115.0,1.81525,25.0,26.895147,29.138784,29.20286
1988-01-06 00:00:00,1988-S-7,SP,1988.0,7.0,-3.6,181.5,25.0,140.0,1.94,40.0,27.768839,29.398335,28.898073
1988-07-26 00:00:00,1988-N-7,WP,1988.0,7.0,27.0,135.0,20.0,45.0,0.182,15.0,26.895147,28.320854,28.337385
1988-01-11 18:00:00,1988-S-8,SI,1988.0,8.0,-10.3,58.8,20.0,65.0,0.36025,20.0,27.768839,28.542994,28.374825
1988-08-05 00:00:00,1988-N-8,WP,1988.0,8.0,21.8,129.0,25.0,45.0,0.1305,20.0,26.710423,29.51502,29.10618
1988-01-21 00:00:00,1988-S-9,SI,1988.0,9.0,-11.6,79.7,20.0,115.0,1.80425,30.0,27.768839,28.468088,28.39771
1988-01-29 06:00:00,1988-S-10,SI,1988.0,10.0,-8.1,97.9,25.0,65.0,0.26675,25.0,27.768839,28.29706,28.535423
1988-08-13 06:00:00,1988-N-10,WP,1988.0,10.0,22.4,173.4,20.0,115.0,1.64975,45.0,26.710423,28.159922,28.328598
1988-02-08 06:00:00,1988-S-11,SI,1988.0,11.0,-15.6,102.0,30.0,90.0,1.122,20.0,27.86592,27.895226,27.542027
1988-02-20 06:00:00,1988-S-12,SP,1988.0,12.0,-14.8,157.8,25.0,45.0,0.45125,10.0,27.86592,28.613995,29.016708
1988-02-23 18:00:00,1988-S-13,SP,1988.0,13.0,-10.4,179.5,25.0,105.0,1.907,25.0,27.86592,29.39322,29.347383
1988-09-02 06:00:00,1988-N-13,WP,1988.0,13.0,25.8,134.3,30.0,45.0,0.12725,15.0,26.83112,28.676329,28.549957
1988-02-24 06:00:00,1988-S-14,SI,1988.0,14.0,-10.9,49.9,25.0,85.0,0.827,20.0,27.86592,28.785284,28.621153
1988-09-05 06:00:00,1988-N-14,WP,1988.0,14.0,18.3,163.4,20.0,105.0,2.24725,35.0,26.83112,28.560135,29.059868
1988-02-28 18:00:00,1988-S-15,SP,1988.0,15.0,-16.9,201.2,25.0,45.0,0.17025,10.0,27.86592,28.1943,28.447361
1988-09-11 00:00:00,1988-N-15,WP,1988.0,15.0,20.7,158.7,25.0,55.0,0.45275,15.0,26.83112,28.254028,29.01862
1988-03-12 00:00:00,1988-S-16,SI,1988.0,16.0,-7.6,88.0,20.0,130.0,2.32925,40.0,28.253935,28.926123,28.781797
1988-09-12 06:00:00,1988-N-16,WP,1988.0,16.0,15.8,131.5,25.0,45.0,0.2035,15.0,26.83112,29.62845,29.175852
1988-03-17 00:00:00,1988-S-17,SI,1988.0,17.0,-12.3,53.7,25.0,45.0,0.21225,10.0,28.253935,28.798174,28.657444
1988-09-18 18:00:00,1988-N-17,WP,1988.0,17.0,14.6,126.2,25.0,60.0,0.24525,15.0,26.83112,29.692453,29.145063
1988-03-25 00:00:00,1988-S-18,SI,1988.0,18.0,-14.0,60.0,20.0,40.0,0.1955,10.0,28.253935,28.871767,28.473005
1988-09-16 06:00:00,1988-N-18,WP,1988.0,18.0,15.0,157.0,25.0,55.0,0.50625,20.0,26.83112,28.853409,29.290667
1988-04-08 12:00:00,1988-S-19,SP,1988.0,19.0,-14.9,170.8,25.0,70.0,0.936,20.0,28.380733,28.103342,28.8143
1988-09-19 00:00:00,1988-N-19,WP,1988.0,19.0,18.9,115.6,25.0,45.0,0.186,15.0,26.83112,29.22486,28.686197
1988-09-30 06:00:00,1988-N-20,WP,1988.0,20.0,11.8,141.7,20.0,140.0,3.27425,40.0,26.83112,29.320938,29.294428
1988-10-08 06:00:00,1988-N-21,WP,1988.0,21.0,17.2,153.4,20.0,90.0,1.10975,25.0,26.859358,28.975166,29.049683
1988-10-16 06:00:00,1988-N-22,WP,1988.0,22.0,8.0,145.0,25.0,75.0,0.676,25.0,26.859358,29.511005,29.375023
1988-10-20 12:00:00,1988-N-23,WP,1988.0,23.0,10.0,138.0,25.0,125.0,1.549,30.0,26.859358,29.017967,29.244652
1988-11-03 00:00:00,1988-N-24,WP,1988.0,24.0,9.2,140.3,25.0,125.0,2.54175,35.0,26.873959,28.92967,29.25878
1988-11-01 06:00:00,1988-N-25,WP,1988.0,25.0,15.0,130.0,20.0,65.0,0.36125,25.0,26.873959,28.773829,28.645397
1988-12-21 06:00:00,1988-N-26,WP,1988.0,26.0,5.0,141.5,20.0,55.0,0.21675,20.0,26.829758,29.214594,29.278362
1988-10-30 06:00:00,1989-S-1,SI,1989.0,1.0,-7.6,77.1,25.0,75.0,0.9225,20.0,26.859358,27.996101,27.942974
1989-04-13 00:00:00,1989-N-2,WP,1989.0,2.0,7.0,154.0,20.0,140.0,2.38625,50.0,27.943256,29.03131,28.830149
1988-12-12 06:00:00,1989-S-3,SI,1989.0,3.0,-14.0,126.0,20.0,85.0,0.79325,15.0,26.829758,28.991201,30.073088
1989-05-14 00:00:00,1989-N-3,WP,1989.0,3.0,6.7,138.3,20.0,75.0,0.6045,20.0,27.907478,28.594542,29.323685
1988-12-29 06:00:00,1989-S-4,SP,1989.0,4.0,-19.0,147.0,25.0,60.0,0.399,15.0,26.829758,27.838861,28.058739
1989-05-22 00:00:00,1989-N-4,WP,1989.0,4.0,11.7,114.1,25.0,75.0,0.42225,20.0,27.907478,29.288618,29.60206
1989-01-06 06:00:00,1989-S-5,SP,1989.0,5.0,-13.0,184.4,20.0,45.0,0.191,10.0,26.866138,28.560785,29.067842
1989-06-02 06:00:00,1989-N-5,WP,1989.0,5.0,3.9,144.4,20.0,100.0,1.18975,35.0,27.448622,29.016602,29.532812
1989-01-06 06:00:00,1989-S-6,SI,1989.0,6.0,-14.8,44.1,25.0,75.0,0.9635,15.0,26.866138,28.980932,29.059757
1989-01-17 18:00:00,1989-S-7,SI,1989.0,7.0,-9.5,82.0,20.0,115.0,1.26775,40.0,26.866138,28.280603,28.405521
1989-07-05 12:00:00,1989-N-7,WP,1989.0,7.0,14.9,131.9,20.0,60.0,0.33325,20.0,27.015951,29.312506,29.451157
1989-01-24 06:00:00,1989-S-8,SI,1989.0,8.0,-11.0,64.0,25.0,90.0,1.018,25.0,26.866138,28.00073,28.461782
1989-07-09 00:00:00,1989-N-8,WP,1989.0,8.0,20.0,160.2,15.0,140.0,2.17425,40.0,27.015951,28.359774,28.81159
1989-02-05 00:00:00,1989-S-9,SI,1989.0,9.0,-11.0,108.5,25.0,75.0,0.494,30.0,27.140757,27.954659,28.55238
1989-07-13 06:00:00,1989-N-9,WP,1989.0,9.0,13.3,149.2,15.0,55.0,0.4635,10.0,27.015951,29.096495,29.192091
1989-02-06 06:00:00,1989-S-10,SP,1989.0,10.0,-15.5,163.7,20.0,130.0,4.02,40.0,27.140757,28.113981,28.980854
1989-07-18 00:00:00,1989-N-10,WP,1989.0,10.0,5.0,139.1,15.0,55.0,0.318,10.0,27.015951,29.046534,29.265453
1989-02-14 00:00:00,1989-S-11,SI,1989.0,11.0,-12.6,100.5,20.0,125.0,3.69875,40.0,27.140757,27.796179,28.300913
1989-07-20 00:00:00,1989-N-11,WP,1989.0,11.0,10.5,145.3,20.0,95.0,1.321,35.0,27.015951,29.109238,29.21332
1989-02-17 06:00:00,1989-S-12,SI,1989.0,12.0,-13.8,76.2,25.0,65.0,0.497,20.0,27.140757,28.281166,28.540941
1989-02-22 00:00:00,1989-S-13,SP,1989.0,13.0,-15.0,170.0,20.0,100.0,1.1585,30.0,27.140757,28.58052,29.111296
1989-07-29 06:00:00,1989-N-13,WP,1989.0,13.0,21.8,131.8,20.0,50.0,0.52675,20.0,27.015951,29.106848,29.329153
1989-07-30 00:00:00,1989-N-15,WP,1989.0,15.0,23.5,153.0,20.0,80.0,0.97025,25.0,27.015951,28.916094,29.05787
1989-02-23 00:00:00,1989-S-16,SI,1989.0,16.0,-17.1,117.0,25.0,45.0,0.09325,15.0,27.140757,29.695932,29.010357
1989-08-04 00:00:00,1989-N-16,WP,1989.0,16.0,6.0,159.0,15.0,75.0,1.09975,20.0,26.756866,29.12394,29.38176
1989-08-09 00:00:00,1989-N-17,WP,1989.0,17.0,10.1,148.9,15.0,75.0,0.81425,20.0,26.756866,28.946743,29.257647
1989-03-21 06:00:00,1989-S-19,SI,1989.0,19.0,-16.0,65.6,25.0,65.0,0.7175,25.0,27.572626,27.783554,28.246706
1989-03-24 12:00:00,1989-S-20,SI,1989.0,20.0,-18.0,122.0,25.0,100.0,0.976,35.0,27.572626,29.704912,29.889046
1989-08-22 18:00:00,1989-N-20,WP,1989.0,20.0,26.3,121.6,25.0,50.0,0.3,10.0,26.756866,27.853151,28.182154
1989-03-26 12:00:00,1989-S-21,SI,1989.0,21.0,-8.0,80.6,20.0,105.0,1.99975,25.0,27.572626,28.448545,28.88373
1989-03-30 18:00:00,1989-S-22,SP,1989.0,22.0,-19.3,180.2,30.0,50.0,0.3135,15.0,27.572626,27.872803,28.202291
1989-09-03 00:00:00,1989-N-22,WP,1989.0,22.0,15.8,159.1,20.0,125.0,1.362,60.0,26.906414,28.65981,29.23443
1989-03-29 12:00:00,1989-S-23,SP,1989.0,23.0,-11.4,158.2,25.0,120.0,1.03,45.0,27.572626,28.966042,29.342817
1989-09-08 12:00:00,1989-N-23,WP,1989.0,23.0,18.0,151.8,20.0,50.0,0.31675,10.0,26.906414,28.400042,29.348646
1989-04-04 00:00:00,1989-S-24,SI,1989.0,24.0,-4.5,85.5,20.0,45.0,0.24525,15.0,27.943256,28.735022,29.386322
1989-09-11 00:00:00,1989-N-24,WP,1989.0,24.0,17.0,144.7,20.0,50.0,0.312,15.0,26.906414,28.797363,29.388676
1989-04-06 00:00:00,1989-S-25,SP,1989.0,25.0,-13.2,159.1,25.0,110.0,1.05125,35.0,27.943256,28.556904,28.854803
1989-09-16 18:00:00,1989-N-25,WP,1989.0,25.0,21.5,126.5,20.0,65.0,0.38275,25.0,26.906414,28.537216,28.747398
1989-04-16 06:00:00,1989-S-26,SI,1989.0,26.0,-10.6,127.6,20.0,140.0,1.9235,25.0,27.943256,29.003754,29.403131
1989-09-28 00:00:00,1989-N-26,WP,1989.0,26.0,12.0,142.4,20.0,130.0,4.232,50.0,26.906414,28.950512,29.30546
1989-05-01 12:00:00,1989-S-27,SP,1989.0,27.0,-9.1,161.7,15.0,50.0,0.42575,15.0,27.907478,28.915342,29.192753
1989-09-28 18:00:00,1989-N-27,WP,1989.0,27.0,19.0,120.0,20.0,80.0,0.5345,25.0,26.906414,28.828045,28.843853
1989-09-27 12:00:00,1989-N-28,WP,1989.0,28.0,14.0,167.5,20.0,80.0,1.20975,15.0,26.906414,28.723833,28.990063
1989-10-06 00:00:00,1989-N-29,WP,1989.0,29.0,6.8,151.4,15.0,70.0,0.7695,25.0,27.090683,29.289282,29.464613
1989-10-13 00:00:00,1989-N-30,WP,1989.0,30.0,14.0,137.0,20.0,140.0,2.25,40.0,27.090683,29.041296,29.191936
1989-10-18 00:00:00,1989-N-31,WP,1989.0,31.0,5.0,157.8,15.0,95.0,1.77175,15.0,27.090683,29.663721,29.541142
1989-11-01 00:00:00,1989-N-32,WP,1989.0,32.0,7.1,103.7,25.0,140.0,2.6285,45.0,27.175224,28.099586,28.416449
1989-11-10 00:00:00,1989-N-33,WP,1989.0,33.0,10.0,151.6,20.0,90.0,1.386,30.0,27.175224,28.841055,29.073072
1989-11-20 00:00:00,1989-N-34,WP,1989.0,34.0,17.2,173.9,20.0,140.0,2.90175,35.0,27.175224,27.513447,27.846066
1989-12-20 00:00:00,1989-N-36,WP,1989.0,36.0,4.7,155.1,20.0,125.0,1.7975,30.0,27.239994,29.066486,29.22196
1990-01-08 00:00:00,1990-N-1,WP,1990.0,1.0,1.3,172.0,15.0,75.0,0.69025,25.0,27.263512,29.068764,28.635765
1990-05-09 00:00:00,1990-N-3,WP,1990.0,3.0,4.9,138.0,15.0,90.0,0.7815,30.0,28.253696,29.660595,29.45643
1990-06-12 00:00:00,1990-N-5,WP,1990.0,5.0,8.3,133.0,15.0,55.0,0.29875,20.0,27.680439,28.93939,29.417952
1989-11-04 18:00:00,1990-S-6,SI,1990.0,6.0,-7.0,99.9,15.0,65.0,0.4085,20.0,27.175224,28.356102,28.111652
1990-06-15 06:00:00,1990-N-6,WP,1990.0,6.0,5.7,140.5,15.0,90.0,1.06425,20.0,27.680439,29.102507,29.494299
1989-12-12 06:00:00,1990-S-7,SI,1990.0,7.0,-10.0,132.7,25.0,60.0,0.42975,35.0,27.239994,30.098354,30.052965
1990-06-20 00:00:00,1990-N-7,WP,1990.0,7.0,11.0,148.3,20.0,115.0,2.26275,25.0,27.680439,28.840033,29.04335
1989-12-14 18:00:00,1990-S-8,SI,1990.0,8.0,-8.0,65.0,20.0,135.0,4.685,35.0,27.239994,28.475014,28.548723
