,Basin,No. of Cycl,Time,V5,V6,Lat,Lon,Speed(knots),lat_tenth,lon_tenth,diff,total_1,total_2,sst_1,sst_2_past_1_month
5851,SP,22,1999-02-25 12:00:00, BEST,0, 379S, 1633E,25,37.9,163.3,36214 days 12:00:00,869148.0,868428.0,300.36170073069104,300.1700751814389
5852,SP,22,1999-02-25 18:00:00, BEST,0, 382S, 1634E,25,38.2,163.4,36214 days 18:00:00,869154.0,868434.0,300.3158306327716,300.1242050835195
5853,SP,22,1999-02-26 00:00:00, BEST,0, 388S, 1640E,25,38.8,164.0,36215 days 00:00:00,869160.0,868440.0,300.10577130585096,299.8965693639381
5854,SP,22,1999-02-26 06:00:00, BEST,0, 395S, 1663E,25,39.5,166.3,36215 days 06:00:00,869166.0,868446.0,299.85970180860096,299.81854732822467
5855,SP,24,1999-02-26 18:00:00, BEST,0, 245S, 1560W,25,24.5,156.0,36215 days 18:00:00,869178.0,868458.0,301.23751951619914,301.11619953758986
5856,SP,24,1999-02-27 00:00:00, BEST,0, 247S, 1559W,25,24.7,155.9,36216 days 00:00:00,869184.0,868464.0,301.23751951619914,301.11619953758986
5857,SP,24,1999-02-27 06:00:00, BEST,0, 251S, 1557W,30,25.1,155.7,36216 days 06:00:00,869190.0,868470.0,301.2199431235384,301.131632467731
5858,SP,24,1999-02-27 12:00:00, BEST,0, 256S, 1555W,30,25.6,155.5,36216 days 12:00:00,869196.0,868476.0,301.19765111333464,301.1252020801722
5859,SP,24,1999-02-27 18:00:00, BEST,0, 263S, 1555W,35,26.3,155.5,36216 days 18:00:00,869202.0,868482.0,301.19765111333464,301.1252020801722
5860,SP,24,1999-02-28 00:00:00, BEST,0, 269S, 1555W,40,26.9,155.5,36217 days 00:00:00,869208.0,868488.0,301.19765111333464,301.1252020801722
5861,SP,24,1999-02-28 06:00:00, BEST,0, 276S, 1556W,30,27.6,155.6,36217 days 06:00:00,869214.0,868494.0,301.19765111333464,301.1252020801722
5862,SP,27,1999-03-11 06:00:00, BEST,0, 188S, 1542W,25,18.8,154.2,36228 days 06:00:00,869478.0,868758.0,301.3459787196909,301.4501509981434
5863,SP,27,1999-03-11 12:00:00, BEST,0, 188S, 1554W,25,18.8,155.4,36228 days 12:00:00,869484.0,868764.0,301.19765111333464,301.1252020801722
5864,SP,27,1999-03-11 18:00:00, BEST,0, 190S, 1567W,25,19.0,156.7,36228 days 18:00:00,869490.0,868770.0,301.1282029276996,300.97258754877674
5865,SP,27,1999-03-12 00:00:00, BEST,0, 196S, 1585W,25,19.6,158.5,36229 days 00:00:00,869496.0,868776.0,300.6926513437171,300.36813111824983
5866,SP,27,1999-03-12 06:00:00, BEST,0, 200S, 1591W,30,20.0,159.1,36229 days 06:00:00,869502.0,868782.0,300.68664964866224,300.39556743850073
5867,SP,27,1999-03-12 12:00:00, BEST,0, 202S, 1594W,35,20.2,159.4,36229 days 12:00:00,869508.0,868788.0,300.66521502346626,300.4298628388143
5868,SP,27,1999-03-12 18:00:00, BEST,0, 202S, 1597W,40,20.2,159.7,36229 days 18:00:00,869514.0,868794.0,300.6017685328861,300.38485012590274
5869,SP,27,1999-03-13 00:00:00, BEST,0, 201S, 1602W,50,20.1,160.2,36230 days 00:00:00,869520.0,868800.0,300.4482966164828,300.2480972171523
5870,SP,27,1999-03-13 06:00:00, BEST,0, 202S, 1607W,50,20.2,160.7,36230 days 06:00:00,869526.0,868806.0,300.4212889887359,300.276390922411
5871,SP,27,1999-03-13 12:00:00, BEST,0, 203S, 1612W,40,20.3,161.2,36230 days 12:00:00,869532.0,868812.0,300.5121717995669,300.40328390357126
5872,SP,27,1999-03-13 18:00:00, BEST,0, 202S, 1619W,40,20.2,161.9,36230 days 18:00:00,869538.0,868818.0,300.45429831153774,300.2909664675443
5873,SP,27,1999-03-14 00:00:00, BEST,0, 201S, 1623W,40,20.1,162.3,36231 days 00:00:00,869544.0,868824.0,300.3839927408949,300.19022372912315
5874,SP,27,1999-03-14 06:00:00, BEST,0, 202S, 1627W,40,20.2,162.7,36231 days 06:00:00,869550.0,868830.0,300.33597918045587,300.121204235992
5875,SP,27,1999-03-14 12:00:00, BEST,0, 203S, 1630W,40,20.3,163.0,36231 days 12:00:00,869556.0,868836.0,300.3428382605186,300.1327789335979
5876,SP,27,1999-03-14 18:00:00, BEST,0, 203S, 1632W,40,20.3,163.2,36231 days 18:00:00,869562.0,868842.0,300.36170073069104,300.1700751814389
5877,SP,27,1999-03-15 00:00:00, BEST,0, 202S, 1635W,40,20.2,163.5,36232 days 00:00:00,869568.0,868848.0,300.3158306327716,300.1242050835195
5878,SP,27,1999-03-15 06:00:00, BEST,0, 201S, 1639W,40,20.1,163.9,36232 days 06:00:00,869574.0,868854.0,300.10577130585096,299.8965693639381
5879,SP,27,1999-03-15 12:00:00, BEST,0, 206S, 1643W,40,20.6,164.3,36232 days 12:00:00,869580.0,868860.0,300.0050285674298,299.7928257779895
5880,SP,27,1999-03-15 18:00:00, BEST,0, 213S, 1642W,45,21.3,164.2,36232 days 18:00:00,869586.0,868866.0,300.0050285674298,299.7928257779895
5881,SP,27,1999-03-16 00:00:00, BEST,0, 219S, 1641W,45,21.9,164.1,36233 days 00:00:00,869592.0,868872.0,300.10577130585096,299.8965693639381
5882,SP,27,1999-03-16 06:00:00, BEST,0, 224S, 1638W,45,22.4,163.8,36233 days 06:00:00,869598.0,868878.0,300.20136973422507,300.0058859524376
5883,SP,27,1999-03-16 12:00:00, BEST,0, 227S, 1634W,45,22.7,163.4,36233 days 12:00:00,869604.0,868884.0,300.3158306327716,300.1242050835195
5884,SP,27,1999-03-16 18:00:00, BEST,0, 231S, 1639W,40,23.1,163.9,36233 days 18:00:00,869610.0,868890.0,300.10577130585096,299.8965693639381
5885,SP,27,1999-03-17 00:00:00, BEST,0, 238S, 1639W,40,23.8,163.9,36234 days 00:00:00,869616.0,868896.0,300.52031695714135,299.8965693639381
5886,SP,27,1999-03-17 06:00:00, BEST,0, 240S, 1635W,30,24.0,163.5,36234 days 06:00:00,869622.0,868902.0,300.7372353641248,300.1242050835195
5887,SP,27,1999-03-17 12:00:00, BEST,0, 241S, 1628W,30,24.1,162.8,36234 days 12:00:00,869628.0,868908.0,300.78867846459514,300.33597918045587
5888,SP,27,1999-03-18 00:00:00, BEST,0, 243S, 1622W,30,24.3,162.2,36235 days 00:00:00,869640.0,868920.0,300.880418660434,300.3839927408949
5889,SP,5,2000-01-06 00:00:00, BEST,0, 146S, 1641E,15,14.6,164.1,36529 days 00:00:00,876696.0,875976.0,301.43428937549834,301.4471501506159
5890,SP,5,2000-01-06 06:00:00, BEST,0, 147S, 1642E,20,14.7,164.2,36529 days 06:00:00,876702.0,875982.0,301.34855087471436,301.38541843005146
5891,SP,5,2000-01-06 12:00:00, BEST,0, 149S, 1643E,20,14.9,164.3,36529 days 12:00:00,876708.0,875988.0,301.34855087471436,301.38541843005146
5892,SP,5,2000-01-06 18:00:00, BEST,0, 151S, 1643E,25,15.1,164.3,36529 days 18:00:00,876714.0,875994.0,301.34855087471436,301.38541843005146
5893,SP,5,2000-01-07 00:00:00, BEST,0, 154S, 1643E,25,15.4,164.3,36530 days 00:00:00,876720.0,876000.0,301.34855087471436,301.38541843005146
5894,SP,5,2000-01-07 06:00:00, BEST,0, 160S, 1644E,25,16.0,164.4,36530 days 06:00:00,876726.0,876006.0,301.29967992926754,301.3395483321321
5895,SP,5,2000-01-07 12:00:00, BEST,0, 163S, 1649E,25,16.3,164.9,36530 days 12:00:00,876732.0,876012.0,301.3622690348398,301.34640741219476
5896,SP,5,2000-01-07 18:00:00, BEST,0, 163S, 1655E,20,16.3,165.5,36530 days 18:00:00,876738.0,876018.0,301.4784447034021,301.37384373244566
5897,SP,5,2000-01-08 00:00:00, BEST,0, 164S, 1660E,65,16.4,166.0,36531 days 00:00:00,876744.0,876024.0,301.4595822332296,301.30739639433807
5898,SP,5,2000-01-08 06:00:00, BEST,0, 166S, 1666E,70,16.6,166.6,36531 days 06:00:00,876750.0,876030.0,301.35712472479275,301.18136079818566
5899,SP,5,2000-01-08 12:00:00, BEST,0, 167S, 1675E,70,16.7,167.5,36531 days 12:00:00,876756.0,876036.0,301.21951443103455,301.02703149677455
5900,SP,5,2000-01-08 18:00:00, BEST,0, 170S, 1682E,65,17.0,168.2,36531 days 18:00:00,876762.0,876042.0,301.078045904741,300.8435511050969
5901,SP,5,2000-01-09 00:00:00, BEST,0, 173S, 1693E,65,17.3,169.3,36532 days 00:00:00,876768.0,876048.0,301.02917495929415,300.74966744673844
5902,SP,5,2000-01-09 06:00:00, BEST,0, 176S, 1708E,60,17.6,170.8,36532 days 06:00:00,876774.0,876054.0,300.8688439628281,300.61591538551545
5903,SP,5,2000-01-09 12:00:00, BEST,0, 180S, 1723E,55,18.0,172.3,36532 days 12:00:00,876780.0,876060.0,300.69522349874063,300.47830509175725
5904,SP,5,2000-01-09 18:00:00, BEST,0, 185S, 1741E,45,18.5,174.1,36532 days 18:00:00,876786.0,876066.0,300.6883644186779,300.4384366888927
5905,SP,5,2000-01-10 00:00:00, BEST,0, 189S, 1759E,45,18.9,175.9,36533 days 00:00:00,876792.0,876072.0,300.3102576302207,300.3094002452128
5906,SP,5,2000-01-10 06:00:00, BEST,0, 193S, 1774E,35,19.3,177.4,36533 days 06:00:00,876798.0,876078.0,300.13363631860574,300.20565665926426
5907,SP,5,2000-01-10 12:00:00, BEST,0, 196S, 1786E,25,19.6,178.6,36533 days 12:00:00,876804.0,876084.0,300.14349624619587,300.2866795425051
5908,SP,7,2000-01-23 00:00:00, BEST,0, 145S, 1717E,25,14.5,171.7,36546 days 00:00:00,877104.0,876384.0,299.9287213017321,300.79553754465786
5909,SP,7,2000-01-23 06:00:00, BEST,0, 152S, 1723E,25,15.2,172.3,36546 days 06:00:00,877110.0,876390.0,299.8905676688832,300.69522349874063
5910,SP,7,2000-01-23 12:00:00, BEST,0, 161S, 1726E,30,16.1,172.6,36546 days 12:00:00,877116.0,876396.0,299.8888528988675,300.66392894595447
5911,SP,7,2000-01-23 18:00:00, BEST,0, 170S, 1728E,30,17.0,172.8,36546 days 18:00:00,877122.0,876402.0,299.8875668213558,300.6442090907742
5912,SP,7,2000-01-24 00:00:00, BEST,0, 178S, 1731E,40,17.8,173.1,36547 days 00:00:00,877128.0,876408.0,299.8927111314028,300.645066475782
5913,SP,7,2000-01-24 06:00:00, BEST,0, 184S, 1733E,40,18.4,173.3,36547 days 06:00:00,877134.0,876414.0,299.9102875240635,300.66264286844273
5914,SP,7,2000-01-24 12:00:00, BEST,0, 191S, 1735E,45,19.1,173.5,36547 days 12:00:00,877140.0,876420.0,299.9394386143301,300.6785044910878
5915,SP,7,2000-01-24 18:00:00, BEST,0, 197S, 1738E,50,19.7,173.8,36547 days 18:00:00,877146.0,876426.0,299.9754487846593,300.7007965012916
5916,SP,7,2000-01-25 00:00:00, BEST,0, 204S, 1743E,50,20.4,174.3,36548 days 00:00:00,877152.0,876432.0,300.00760072245333,300.6579272508996
5917,SP,7,2000-01-25 06:00:00, BEST,0, 210S, 1747E,55,21.0,174.7,36548 days 06:00:00,877158.0,876438.0,299.9385812293222,300.56404359254117
5918,SP,7,2000-01-25 12:00:00, BEST,0, 216S, 1751E,60,21.6,175.1,36548 days 12:00:00,877164.0,876444.0,299.9072866765361,300.50445533449636
5919,SP,7,2000-01-25 18:00:00, BEST,0, 221S, 1757E,65,22.1,175.7,36548 days 18:00:00,877170.0,876450.0,299.8202620982404,300.319260172803
5920,SP,7,2000-01-26 00:00:00, BEST,0, 230S, 1767E,60,23.0,176.7,36549 days 00:00:00,877176.0,876456.0,299.74995652759753,300.2408094445857
5921,SP,7,2000-01-26 06:00:00, BEST,0, 242S, 1777E,60,24.2,177.7,36549 days 06:00:00,877182.0,876462.0,299.6290652414921,300.1276346235509
5922,SP,7,2000-01-26 12:00:00, BEST,0, 254S, 1789E,60,25.4,178.9,36549 days 12:00:00,877188.0,876468.0,299.5428980482043,300.0886236056941
5923,SP,7,2000-01-26 18:00:00, BEST,0, 265S, 1797W,65,26.5,179.7,36549 days 18:00:00,877194.0,876474.0,299.28396777583674,299.86098788611275
5924,SP,7,2000-01-27 00:00:00, BEST,0, 274S, 1783W,60,27.4,178.3,36550 days 00:00:00,877200.0,876480.0,299.67279187689195,300.1503553262586
5925,SP,7,2000-01-27 06:00:00, BEST,0, 282S, 1766W,55,28.2,176.6,36550 days 06:00:00,877206.0,876486.0,299.8142604031855,300.2841073874816
5926,SP,7,2000-01-27 12:00:00, BEST,0, 292S, 1739W,35,29.2,173.9,36550 days 12:00:00,877212.0,876492.0,300.003742489918,300.6883644186779
5927,SP,7,2000-01-27 18:00:00, BEST,0, 302S, 1710W,30,30.2,171.0,36550 days 18:00:00,877218.0,876498.0,300.04018135275123,300.8718448103556
5928,SP,7,2000-01-28 00:00:00, BEST,0, 314S, 1681W,25,31.4,168.1,36551 days 00:00:00,877224.0,876504.0,300.36427288571457,301.12477338766826
5929,SP,7,2000-01-28 06:00:00, BEST,0, 328S, 1647W,25,32.8,164.7,36551 days 06:00:00,877230.0,876510.0,300.63563524069576,301.3112546268734
5930,SP,13,2000-02-24 06:00:00, BEST,0, 232S, 1351W,30,23.2,135.1,36578 days 06:00:00,877878.0,877158.0,302.943286989296,302.5214535654389
5931,SP,13,2000-02-24 12:00:00, BEST,0, 232S, 1354W,35,23.2,135.4,36578 days 12:00:00,877884.0,877164.0,302.82539655071804,302.39627535429435
5932,SP,13,2000-02-24 18:00:00, BEST,0, 232S, 1357W,45,23.2,135.7,36578 days 18:00:00,877890.0,877170.0,302.8271113207337,302.3945605842787
5933,SP,13,2000-02-25 00:00:00, BEST,0, 232S, 1360W,45,23.2,136.0,36579 days 00:00:00,877896.0,877176.0,302.9334270617058,302.47858431504693
5934,SP,13,2000-02-25 06:00:00, BEST,0, 233S, 1364W,55,23.3,136.4,36579 days 06:00:00,877902.0,877182.0,302.9784397746174,302.5313134930291
5935,SP,13,2000-02-25 12:00:00, BEST,0, 235S, 1370W,60,23.5,137.0,36579 days 12:00:00,877908.0,877188.0,302.9347131392176,302.5085927903213
5936,SP,13,2000-02-25 18:00:00, BEST,0, 242S, 1376W,65,24.2,137.6,36579 days 18:00:00,877914.0,877194.0,303.0097343274035,302.6033338336876
5937,SP,13,2000-02-26 00:00:00, BEST,0, 245S, 1385W,100,24.5,138.5,36580 days 00:00:00,877920.0,877200.0,303.55374511487776,303.17092270887736
5938,SP,13,2000-02-26 06:00:00, BEST,0, 247S, 1392W,100,24.7,139.2,36580 days 06:00:00,877926.0,877206.0,303.4062748935293,303.16020539627937
5939,SP,13,2000-02-26 12:00:00, BEST,0, 254S, 1399W,95,25.4,139.9,36580 days 12:00:00,877932.0,877212.0,303.2412282795202,303.1846408690028
5940,SP,13,2000-02-26 18:00:00, BEST,0, 265S, 1410W,75,26.5,141.0,36580 days 18:00:00,877938.0,877218.0,303.3123912351709,303.41784959113517
5941,SP,13,2000-02-27 00:00:00, BEST,0, 274S, 1420W,75,27.4,142.0,36581 days 00:00:00,877944.0,877224.0,303.375837725751,303.60561690785204
5942,SP,13,2000-02-27 06:00:00, BEST,0, 280S, 1428W,75,28.0,142.8,36581 days 06:00:00,877950.0,877230.0,303.28109668238477,303.54302780227977
5943,SP,13,2000-02-27 12:00:00, BEST,0, 287S, 1437W,70,28.7,143.7,36581 days 12:00:00,877956.0,877236.0,303.07017997045625,303.3093903876435
5944,SP,13,2000-02-27 18:00:00, BEST,0, 293S, 1452W,65,29.3,145.2,36581 days 18:00:00,877962.0,877242.0,303.1769244039323,303.6249080705284
5945,SP,13,2000-02-28 00:00:00, BEST,0, 301S, 1464W,50,30.1,146.4,36582 days 00:00:00,877968.0,877248.0,303.12891084349326,303.5331678746896
5946,SP,13,2000-02-28 06:00:00, BEST,0, 310S, 1477W,35,31.0,147.7,36582 days 06:00:00,877974.0,877254.0,302.9021325089197,303.4658631515742
5947,SP,13,2000-02-28 12:00:00, BEST,0, 317S, 1486W,35,31.7,148.6,36582 days 12:00:00,877980.0,877260.0,302.6955027220303,303.32225116276106
5948,SP,13,2000-02-28 18:00:00, BEST,0, 325S, 1493W,35,32.5,149.3,36582 days 18:00:00,877986.0,877266.0,302.6346283864737,303.3428284029492
5949,SP,13,2000-02-29 00:00:00, BEST,0, 332S, 1498W,35,33.2,149.8,36583 days 00:00:00,877992.0,877272.0,302.5077354053135,303.3038173850925
5950,SP,13,2000-02-29 06:00:00, BEST,0, 343S, 1505W,30,34.3,150.5,36583 days 06:00:00,877998.0,877278.0,302.3379731737612,303.22450927186736
5951,SP,13,2000-02-29 12:00:00, BEST,0, 352S, 1515W,30,35.2,151.5,36583 days 12:00:00,878004.0,877284.0,301.9337161425649,302.9334270617058
5952,SP,13,2000-02-29 18:00:00, BEST,0, 357S, 1523W,30,35.7,152.3,36583 days 18:00:00,878010.0,877290.0,301.94314737765114,302.85154679345715
5953,SP,13,2000-03-01 00:00:00, BEST,0, 364S, 1529W,25,36.4,152.9,36584 days 00:00:00,878016.0,877296.0,301.9024215897787,302.7576631350987
5954,SP,14,2000-02-25 06:00:00, BEST,0, 165S, 1507E,25,16.5,150.7,36579 days 06:00:00,877902.0,877182.0,302.2020776500187,303.13191169102066
5955,SP,14,2000-02-25 12:00:00, BEST,0, 165S, 1504E,25,16.5,150.4,36579 days 12:00:00,877908.0,877188.0,302.3379731737612,303.22450927186736
5956,SP,14,2000-02-25 18:00:00, BEST,0, 165S, 1501E,25,16.5,150.1,36579 days 18:00:00,877914.0,877194.0,302.49616070770765,303.32225116276106
5957,SP,14,2000-02-26 00:00:00, BEST,0, 165S, 1498E,25,16.5,149.8,36580 days 00:00:00,877920.0,877200.0,302.5077354053135,303.3038173850925
5958,SP,14,2000-02-26 06:00:00, BEST,0, 165S, 1492E,25,16.5,149.2,36580 days 06:00:00,877926.0,877206.0,302.6346283864737,303.3428284029492
5959,SP,14,2000-02-26 12:00:00, BEST,0, 165S, 1486E,30,16.5,148.6,36580 days 12:00:00,877932.0,877212.0,302.6955027220303,303.32225116276106
5960,SP,14,2000-02-26 18:00:00, BEST,0, 165S, 1479E,35,16.5,147.9,36580 days 18:00:00,877938.0,877218.0,302.8455450984023,303.4191356686469
5961,SP,14,2000-02-27 00:00:00, BEST,0, 165S, 1471E,40,16.5,147.1,36581 days 00:00:00,877944.0,877224.0,303.1104770658247,303.5584607324208
5962,SP,14,2000-02-27 06:00:00, BEST,0, 165S, 1458E,40,16.5,145.8,36581 days 06:00:00,877950.0,877230.0,303.17092270887736,303.600472597805
5963,SP,14,2000-02-27 12:00:00, BEST,0, 167S, 1447E,35,16.7,144.7,36581 days 12:00:00,877956.0,877236.0,303.12419522595013,303.54774341982284
5964,SP,14,2000-02-27 18:00:00, BEST,0, 170S, 1437E,30,17.0,143.7,36581 days 18:00:00,877962.0,877242.0,303.07017997045625,303.3093903876435
5965,SP,14,2000-02-28 00:00:00, BEST,0, 173S, 1427E,25,17.3,142.7,36582 days 00:00:00,877968.0,877248.0,303.28109668238477,303.54302780227977
5966,SP,14,2000-02-28 06:00:00, BEST,0, 176S, 1417E,25,17.6,141.7,36582 days 06:00:00,877974.0,877254.0,303.3604047956099,303.54902949733463
5967,SP,14,2000-02-28 12:00:00, BEST,0, 173S, 1407E,25,17.3,140.7,36582 days 12:00:00,877980.0,877260.0,303.3038173850925,303.38269680581374
5968,SP,14,2000-02-28 18:00:00, BEST,0, 169S, 1399E,25,16.9,139.9,36582 days 18:00:00,877986.0,877266.0,303.2412282795202,303.1846408690028
5969,SP,14,2000-02-29 00:00:00, BEST,0, 165S, 1392E,30,16.5,139.2,36583 days 00:00:00,877992.0,877272.0,303.4062748935293,303.16020539627937
5970,SP,14,2000-02-29 06:00:00, BEST,0, 161S, 1385E,35,16.1,138.5,36583 days 06:00:00,877998.0,877278.0,303.55374511487776,303.17092270887736
5971,SP,14,2000-02-29 12:00:00, BEST,0, 158S, 1378E,40,15.8,137.8,36583 days 12:00:00,878004.0,877284.0,303.1563471637441,302.74523105248505
5972,SP,14,2000-02-29 18:00:00, BEST,0, 157S, 1369E,45,15.7,136.9,36583 days 18:00:00,878010.0,877290.0,302.9347131392176,302.5085927903213
5973,SP,14,2000-03-01 00:00:00, BEST,0, 158S, 1361E,35,15.8,136.1,36584 days 00:00:00,878016.0,877296.0,302.9334270617058,302.47858431504693
5974,SP,14,2000-03-01 06:00:00, BEST,0, 158S, 1354E,30,15.8,135.4,36584 days 06:00:00,878022.0,877302.0,302.82539655071804,302.39627535429435
5975,SP,18,2000-03-04 00:00:00, BEST,0, 196S, 1515W,20,19.6,151.5,36587 days 00:00:00,878088.0,877368.0,301.9337161425649,302.9334270617058
5976,SP,18,2000-03-04 06:00:00, BEST,0, 197S, 1519W,20,19.7,151.9,36587 days 06:00:00,878094.0,877374.0,301.9131389023767,302.86998057112567
5977,SP,18,2000-03-04 12:00:00, BEST,0, 198S, 1524W,20,19.8,152.4,36587 days 12:00:00,878100.0,877380.0,301.95686553777654,302.8271113207337
5978,SP,18,2000-03-04 18:00:00, BEST,0, 200S, 1529W,25,20.0,152.9,36587 days 18:00:00,878106.0,877386.0,301.9024215897787,302.7576631350987
5979,SP,18,2000-03-05 00:00:00, BEST,0, 203S, 1539W,25,20.3,153.9,36588 days 00:00:00,878112.0,877392.0,301.7969632338145,302.6444883140639
5980,SP,18,2000-03-05 06:00:00, BEST,0, 212S, 1565W,25,21.2,156.5,36588 days 06:00:00,878118.0,877398.0,301.66621202011896,302.37484072909837
5981,SP,18,2000-03-05 12:00:00, BEST,0, 217S, 1582W,25,21.7,158.2,36588 days 12:00:00,878124.0,877404.0,301.17493041062687,301.82439955406534
5982,SP,18,2000-03-05 18:00:00, BEST,0, 224S, 1599W,25,22.4,159.9,36588 days 18:00:00,878130.0,877410.0,301.00088125403545,301.65720947753664
5983,SP,18,2000-03-06 00:00:00, BEST,0, 231S, 1612W,25,23.1,161.2,36589 days 00:00:00,878136.0,877416.0,300.6570698658918,301.26366975893825
5984,SP,18,2000-03-06 06:00:00, BEST,0, 238S, 1623W,25,23.8,162.3,36589 days 06:00:00,878142.0,877422.0,300.66307156094666,301.22251527856196
5985,SP,18,2000-03-06 12:00:00, BEST,0, 244S, 1634W,25,24.4,163.4,36589 days 12:00:00,878148.0,877428.0,300.65621248088394,301.15735401796616
5986,SP,18,2000-03-06 18:00:00, BEST,0, 256S, 1652W,55,25.6,165.2,36589 days 18:00:00,878154.0,877434.0,300.2146592018466,300.73251974658166
5987,SP,18,2000-03-07 00:00:00, BEST,0, 270S, 1657W,55,27.0,165.7,36590 days 00:00:00,878160.0,877440.0,300.1756481839899,300.7363779791169
5988,SP,18,2000-03-07 06:00:00, BEST,0, 295S, 1659W,30,29.5,165.9,36590 days 06:00:00,878166.0,877446.0,300.09762614827645,300.682791416127
5989,SP,18,2000-03-07 12:00:00, BEST,0, 316S, 1663W,35,31.6,166.3,36590 days 12:00:00,878172.0,877452.0,300.0028851049102,300.61505800050764
5990,SP,18,2000-03-07 18:00:00, BEST,0, 336S, 1666W,35,33.6,166.6,36590 days 18:00:00,878178.0,877458.0,299.9210048366615,300.55289758743925
5991,SP,18,2000-03-08 00:00:00, BEST,0, 367S, 1660W,30,36.7,166.0,36591 days 00:00:00,878184.0,877464.0,300.09762614827645,300.682791416127
5992,SP,18,2000-03-08 06:00:00, BEST,0, 399S, 1642W,30,39.9,164.2,36591 days 06:00:00,878190.0,877470.0,300.217660049374,300.74323705917965
5993,SP,19,2000-03-07 12:00:00, BEST,0, 179S, 1736W,25,17.9,173.6,36590 days 12:00:00,878172.0,877452.0,299.4198632995793,299.9394386143301
5994,SP,19,2000-03-07 18:00:00, BEST,0, 186S, 1741W,25,18.6,174.1,36590 days 18:00:00,878178.0,877458.0,299.4931697177496,300.003742489918
5995,SP,19,2000-03-08 00:00:00, BEST,0, 192S, 1747W,30,19.2,174.7,36591 days 00:00:00,878184.0,877464.0,299.47173509255356,299.9385812293222
5996,SP,19,2000-03-08 06:00:00, BEST,0, 196S, 1750W,30,19.6,175.0,36591 days 06:00:00,878190.0,877470.0,299.44258400228705,299.9072866765361
5997,SP,19,2000-03-08 12:00:00, BEST,0, 202S, 1754W,25,20.2,175.4,36591 days 12:00:00,878196.0,877476.0,299.41300421951655,299.83483764337365
5998,SP,19,2000-03-08 18:00:00, BEST,0, 208S, 1758W,55,20.8,175.8,36591 days 18:00:00,878202.0,877482.0,299.4220067620989,299.8202620982404
5999,SP,19,2000-03-09 00:00:00, BEST,0, 212S, 1759W,60,21.2,175.9,36592 days 00:00:00,878208.0,877488.0,299.4442987723027,299.82626379329525
6000,SP,19,2000-03-09 06:00:00, BEST,0, 217S, 1760W,75,21.7,176.0,36592 days 06:00:00,878214.0,877494.0,299.4442987723027,299.82626379329525
